date,year,month,day,market,category,price,price_filled,fill_method
2021-11-16,2021,11,16,Chittoor,NECC,483.0,483.0,observed
2021-11-16,2021,11,16,Delhi (CC),NECC,525.0,525.0,observed
2021-11-16,2021,11,16,E.Godavari,NECC,457.0,457.0,observed
2021-11-16,2021,11,16,Hospet,NECC,425.0,425.0,observed
2021-11-16,2021,11,16,Hyderabad,NECC,443.0,443.0,observed
2021-11-16,2021,11,16,Jabalpur,NECC,468.0,468.0,observed
2021-11-16,2021,11,16,Kolkata (WB),NECC,530.0,530.0,observed
2021-11-16,2021,11,16,Ludhiana,NECC,502.0,502.0,observed
2021-11-16,2021,11,16,Midnapur (KOL),NECC,NA,420.0,previous_price
2021-11-16,2021,11,16,Mumbai (CC),NECC,509.0,509.0,observed
2021-11-16,2021,11,16,Mysuru,NECC,465.0,465.0,observed
2021-11-16,2021,11,16,Namakkal,NECC,460.0,460.0,observed
2021-11-16,2021,11,16,Pune,NECC,505.0,505.0,observed
2021-11-16,2021,11,16,Raipur,NECC,475.0,475.0,observed
2021-11-16,2021,11,16,Surat,NECC,510.0,510.0,observed
2021-11-16,2021,11,16,Vijayawada,NECC,467.0,467.0,observed
2021-11-16,2021,11,16,Vizag,NECC,460.0,460.0,observed
2021-11-16,2021,11,16,W.Godavari,NECC,457.0,457.0,observed
2021-11-16,2021,11,16,Warangal,NECC,445.0,445.0,observed
2021-11-16,2021,11,16,Allahabad (CC),PREVAILING,514.0,514.0,observed
2021-11-16,2021,11,16,Bhopal,PREVAILING,490.0,490.0,observed
2021-11-16,2021,11,16,Indore (CC),PREVAILING,485.0,485.0,observed
2021-11-16,2021,11,16,Jabalpur,PREVAILING,NA,535.0,previous_price
2021-11-16,2021,11,16,Kanpur (CC),PREVAILING,514.0,514.0,observed
2021-11-16,2021,11,16,Luknow (CC),PREVAILING,550.0,550.0,observed
2021-11-16,2021,11,16,Muzaffurpur (CC),PREVAILING,543.0,543.0,observed
2021-11-16,2021,11,16,Nagpur,PREVAILING,485.0,485.0,observed
2021-11-16,2021,11,16,Patna,PREVAILING,533.0,533.0,observed
2021-11-16,2021,11,16,Ranchi  (CC),PREVAILING,538.0,538.0,observed
2021-11-16,2021,11,16,Varanasi (CC),PREVAILING,533.0,533.0,observed
2021-11-17,2021,11,17,Ahmedabad,NECC,500.0,500.0,observed
2021-11-17,2021,11,17,Ajmer,NECC,500.0,500.0,observed
2021-11-17,2021,11,17,Asansole,NECC,NA,420.0,previous_price
2021-11-17,2021,11,17,Barwala,NECC,500.0,500.0,observed
2021-11-17,2021,11,17,Bengaluru (CC),NECC,465.0,465.0,observed
2021-11-17,2021,11,17,Brahmapur (OD),NECC,476.0,476.0,observed
2021-11-17,2021,11,17,Burdwan (CC),NECC,NA,420.0,previous_price
2021-11-17,2021,11,17,Chennai (CC),NECC,490.0,490.0,observed
2021-11-17,2021,11,17,Chittoor,NECC,483.0,483.0,observed
2021-11-17,2021,11,17,Delhi (CC),NECC,525.0,525.0,observed
2021-11-17,2021,11,17,E.Godavari,NECC,459.0,459.0,observed
2021-11-17,2021,11,17,Hospet,NECC,425.0,425.0,observed
2021-11-17,2021,11,17,Hyderabad,NECC,443.0,443.0,observed
2021-11-17,2021,11,17,Jabalpur,NECC,468.0,468.0,observed
2021-11-17,2021,11,17,Kolkata (WB),NECC,530.0,530.0,observed
2021-11-17,2021,11,17,Ludhiana,NECC,502.0,502.0,observed
2021-11-17,2021,11,17,Midnapur (KOL),NECC,NA,420.0,previous_price
2021-11-17,2021,11,17,Mumbai (CC),NECC,509.0,509.0,observed
2021-11-17,2021,11,17,Mysuru,NECC,465.0,465.0,observed
2021-11-17,2021,11,17,Namakkal,NECC,460.0,460.0,observed
2021-11-17,2021,11,17,Pune,NECC,505.0,505.0,observed
2021-11-17,2021,11,17,Raipur,NECC,475.0,475.0,observed
2021-11-17,2021,11,17,Surat,NECC,510.0,510.0,observed
2021-11-17,2021,11,17,Vijayawada,NECC,469.0,469.0,observed
2021-11-17,2021,11,17,Vizag,NECC,460.0,460.0,observed
2021-11-17,2021,11,17,W.Godavari,NECC,459.0,459.0,observed
2021-11-17,2021,11,17,Warangal,NECC,445.0,445.0,observed
2021-11-17,2021,11,17,Allahabad (CC),PREVAILING,510.0,510.0,observed
2021-11-17,2021,11,17,Bhopal,PREVAILING,490.0,490.0,observed
2021-11-17,2021,11,17,Indore (CC),PREVAILING,485.0,485.0,observed
2021-11-17,2021,11,17,Jabalpur,PREVAILING,NA,535.0,previous_price
2021-11-17,2021,11,17,Kanpur (CC),PREVAILING,514.0,514.0,observed
2021-11-17,2021,11,17,Luknow (CC),PREVAILING,550.0,550.0,observed
2021-11-17,2021,11,17,Muzaffurpur (CC),PREVAILING,543.0,543.0,observed
2021-11-17,2021,11,17,Nagpur,PREVAILING,470.0,470.0,observed
2021-11-17,2021,11,17,Patna,PREVAILING,529.0,529.0,observed
2021-11-17,2021,11,17,Ranchi  (CC),PREVAILING,538.0,538.0,observed
2021-11-17,2021,11,17,Varanasi (CC),PREVAILING,527.0,527.0,observed
2021-11-18,2021,11,18,Ahmedabad,NECC,475.0,475.0,observed
2021-11-18,2021,11,18,Ajmer,NECC,485.0,485.0,observed
2021-11-18,2021,11,18,Asansole,NECC,NA,420.0,previous_price
2021-11-18,2021,11,18,Barwala,NECC,500.0,500.0,observed
2021-11-18,2021,11,18,Bengaluru (CC),NECC,470.0,470.0,observed
2021-11-18,2021,11,18,Brahmapur (OD),NECC,476.0,476.0,observed
2021-11-18,2021,11,18,Burdwan (CC),NECC,NA,420.0,previous_price
2021-11-18,2021,11,18,Chennai (CC),NECC,490.0,490.0,observed
2021-11-18,2021,11,18,Chittoor,NECC,483.0,483.0,observed
2021-11-18,2021,11,18,Delhi (CC),NECC,525.0,525.0,observed
2021-11-18,2021,11,18,E.Godavari,NECC,459.0,459.0,observed
2021-11-18,2021,11,18,Hospet,NECC,430.0,430.0,observed
2021-11-18,2021,11,18,Hyderabad,NECC,443.0,443.0,observed
2021-11-18,2021,11,18,Jabalpur,NECC,462.0,462.0,observed
2021-11-18,2021,11,18,Kolkata (WB),NECC,530.0,530.0,observed
2021-11-18,2021,11,18,Ludhiana,NECC,492.0,492.0,observed
2021-11-18,2021,11,18,Midnapur (KOL),NECC,NA,420.0,previous_price
2021-11-18,2021,11,18,Mumbai (CC),NECC,509.0,509.0,observed
2021-11-18,2021,11,18,Mysuru,NECC,465.0,465.0,observed
2021-11-18,2021,11,18,Namakkal,NECC,465.0,465.0,observed
2021-11-18,2021,11,18,Pune,NECC,505.0,505.0,observed
2021-11-18,2021,11,18,Raipur,NECC,475.0,475.0,observed
2021-11-18,2021,11,18,Surat,NECC,480.0,480.0,observed
2021-11-18,2021,11,18,Vijayawada,NECC,469.0,469.0,observed
2021-11-18,2021,11,18,Vizag,NECC,460.0,460.0,observed
2021-11-18,2021,11,18,W.Godavari,NECC,459.0,459.0,observed
2021-11-18,2021,11,18,Warangal,NECC,445.0,445.0,observed
2021-11-18,2021,11,18,Allahabad (CC),PREVAILING,505.0,505.0,observed
2021-11-18,2021,11,18,Bhopal,PREVAILING,490.0,490.0,observed
2021-11-18,2021,11,18,Indore (CC),PREVAILING,460.0,460.0,observed
2021-11-18,2021,11,18,Jabalpur,PREVAILING,NA,535.0,previous_price
2021-11-18,2021,11,18,Kanpur (CC),PREVAILING,514.0,514.0,observed
2021-11-18,2021,11,18,Luknow (CC),PREVAILING,550.0,550.0,observed
2021-11-18,2021,11,18,Muzaffurpur (CC),PREVAILING,543.0,543.0,observed
2021-11-18,2021,11,18,Nagpur,PREVAILING,470.0,470.0,observed
2021-11-18,2021,11,18,Patna,PREVAILING,519.0,519.0,observed
2021-11-18,2021,11,18,Ranchi  (CC),PREVAILING,538.0,538.0,observed
2021-11-18,2021,11,18,Varanasi (CC),PREVAILING,520.0,520.0,observed
2021-11-19,2021,11,19,Ahmedabad,NECC,475.0,475.0,observed
2021-11-19,2021,11,19,Ajmer,NECC,485.0,485.0,observed
2021-11-19,2021,11,19,Asansole,NECC,NA,420.0,previous_price
2021-11-19,2021,11,19,Barwala,NECC,485.0,485.0,observed
2021-11-19,2021,11,19,Bengaluru (CC),NECC,470.0,470.0,observed
2021-11-19,2021,11,19,Brahmapur (OD),NECC,476.0,476.0,observed
2021-11-19,2021,11,19,Burdwan (CC),NECC,NA,420.0,previous_price
2021-11-19,2021,11,19,Chennai (CC),NECC,490.0,490.0,observed
2021-11-19,2021,11,19,Chittoor,NECC,483.0,483.0,observed
2021-11-19,2021,11,19,Delhi (CC),NECC,525.0,525.0,observed
2021-11-19,2021,11,19,E.Godavari,NECC,459.0,459.0,observed
2021-11-19,2021,11,19,Hospet,NECC,430.0,430.0,observed
2021-11-19,2021,11,19,Hyderabad,NECC,430.0,430.0,observed
2021-11-19,2021,11,19,Jabalpur,NECC,457.0,457.0,observed
2021-11-19,2021,11,19,Kolkata (WB),NECC,530.0,530.0,observed
2021-11-19,2021,11,19,Ludhiana,NECC,492.0,492.0,observed
2021-11-19,2021,11,19,Midnapur (KOL),NECC,NA,420.0,previous_price
2021-11-19,2021,11,19,Mumbai (CC),NECC,509.0,509.0,observed
2021-11-19,2021,11,19,Mysuru,NECC,465.0,465.0,observed
2021-11-19,2021,11,19,Namakkal,NECC,465.0,465.0,observed
2021-11-19,2021,11,19,Pune,NECC,505.0,505.0,observed
2021-11-19,2021,11,19,Raipur,NECC,475.0,475.0,observed
2021-11-19,2021,11,19,Surat,NECC,480.0,480.0,observed
2021-11-19,2021,11,19,Vijayawada,NECC,469.0,469.0,observed
2021-11-19,2021,11,19,Vizag,NECC,460.0,460.0,observed
2021-11-19,2021,11,19,W.Godavari,NECC,459.0,459.0,observed
2021-11-19,2021,11,19,Warangal,NECC,432.0,432.0,observed
2021-11-19,2021,11,19,Allahabad (CC),PREVAILING,500.0,500.0,observed
2021-11-19,2021,11,19,Bhopal,PREVAILING,490.0,490.0,observed
2021-11-19,2021,11,19,Indore (CC),PREVAILING,460.0,460.0,observed
2021-11-19,2021,11,19,Jabalpur,PREVAILING,NA,535.0,previous_price
2021-11-19,2021,11,19,Kanpur (CC),PREVAILING,514.0,514.0,observed
2021-11-19,2021,11,19,Luknow (CC),PREVAILING,550.0,550.0,observed
2021-11-19,2021,11,19,Muzaffurpur (CC),PREVAILING,538.0,538.0,observed
2021-11-19,2021,11,19,Nagpur,PREVAILING,470.0,470.0,observed
2021-11-19,2021,11,19,Patna,PREVAILING,519.0,519.0,observed
2021-11-19,2021,11,19,Ranchi  (CC),PREVAILING,533.0,533.0,observed
2021-11-19,2021,11,19,Varanasi (CC),PREVAILING,520.0,520.0,observed
2021-11-20,2021,11,20,Ahmedabad,NECC,475.0,475.0,observed
2021-11-20,2021,11,20,Ajmer,NECC,485.0,485.0,observed
2021-11-20,2021,11,20,Asansole,NECC,NA,420.0,previous_price
2021-11-20,2021,11,20,Barwala,NECC,485.0,485.0,observed
2021-11-20,2021,11,20,Bengaluru (CC),NECC,470.0,470.0,observed
2021-11-20,2021,11,20,Brahmapur (OD),NECC,464.0,464.0,observed
2021-11-20,2021,11,20,Burdwan (CC),NECC,NA,420.0,previous_price
2021-11-20,2021,11,20,Chennai (CC),NECC,490.0,490.0,observed
2021-11-20,2021,11,20,Chittoor,NECC,483.0,483.0,observed
2021-11-20,2021,11,20,Delhi (CC),NECC,510.0,510.0,observed
2021-11-20,2021,11,20,E.Godavari,NECC,446.0,446.0,observed
2021-11-20,2021,11,20,Hospet,NECC,430.0,430.0,observed
2021-11-20,2021,11,20,Hyderabad,NECC,420.0,420.0,observed
2021-11-20,2021,11,20,Jabalpur,NECC,457.0,457.0,observed
2021-11-20,2021,11,20,Kolkata (WB),NECC,505.0,505.0,observed
2021-11-20,2021,11,20,Ludhiana,NECC,482.0,482.0,observed
2021-11-20,2021,11,20,Midnapur (KOL),NECC,NA,420.0,previous_price
2021-11-20,2021,11,20,Mumbai (CC),NECC,495.0,495.0,observed
2021-11-20,2021,11,20,Mysuru,NECC,465.0,465.0,observed
2021-11-20,2021,11,20,Namakkal,NECC,465.0,465.0,observed
2021-11-20,2021,11,20,Pune,NECC,495.0,495.0,observed
2021-11-20,2021,11,20,Raipur,NECC,460.0,460.0,observed
2021-11-20,2021,11,20,Surat,NECC,480.0,480.0,observed
2021-11-20,2021,11,20,Vijayawada,NECC,456.0,456.0,observed
2021-11-20,2021,11,20,Vizag,NECC,446.0,446.0,observed
2021-11-20,2021,11,20,W.Godavari,NECC,446.0,446.0,observed
2021-11-20,2021,11,20,Warangal,NECC,422.0,422.0,observed
2021-11-20,2021,11,20,Allahabad (CC),PREVAILING,500.0,500.0,observed
2021-11-20,2021,11,20,Bhopal,PREVAILING,465.0,465.0,observed
2021-11-20,2021,11,20,Indore (CC),PREVAILING,460.0,460.0,observed
2021-11-20,2021,11,20,Jabalpur,PREVAILING,NA,535.0,previous_price
2021-11-20,2021,11,20,Kanpur (CC),PREVAILING,514.0,514.0,observed
2021-11-20,2021,11,20,Luknow (CC),PREVAILING,550.0,550.0,observed
2021-11-20,2021,11,20,Muzaffurpur (CC),PREVAILING,538.0,538.0,observed
2021-11-20,2021,11,20,Nagpur,PREVAILING,460.0,460.0,observed
2021-11-20,2021,11,20,Patna,PREVAILING,519.0,519.0,observed
2021-11-20,2021,11,20,Ranchi  (CC),PREVAILING,533.0,533.0,observed
2021-11-20,2021,11,20,Varanasi (CC),PREVAILING,520.0,520.0,observed
2021-11-21,2021,11,21,Ahmedabad,NECC,475.0,475.0,observed
2021-11-21,2021,11,21,Ajmer,NECC,485.0,485.0,observed
2021-11-21,2021,11,21,Asansole,NECC,NA,420.0,previous_price
2021-11-21,2021,11,21,Barwala,NECC,485.0,485.0,observed
2021-11-21,2021,11,21,Bengaluru (CC),NECC,460.0,460.0,observed
2021-11-21,2021,11,21,Brahmapur (OD),NECC,454.0,454.0,observed
2021-11-21,2021,11,21,Burdwan (CC),NECC,NA,420.0,previous_price
2021-11-21,2021,11,21,Chennai (CC),NECC,490.0,490.0,observed
2021-11-21,2021,11,21,Chittoor,NECC,483.0,483.0,observed
2021-11-21,2021,11,21,Delhi (CC),NECC,510.0,510.0,observed
2021-11-21,2021,11,21,E.Godavari,NECC,436.0,436.0,observed
2021-11-21,2021,11,21,Hospet,NECC,420.0,420.0,observed
2021-11-21,2021,11,21,Hyderabad,NECC,420.0,420.0,observed
2021-11-21,2021,11,21,Jabalpur,NECC,459.0,459.0,observed
2021-11-21,2021,11,21,Kolkata (WB),NECC,505.0,505.0,observed
2021-11-21,2021,11,21,Ludhiana,NECC,482.0,482.0,observed
2021-11-21,2021,11,21,Midnapur (KOL),NECC,NA,420.0,previous_price
2021-11-21,2021,11,21,Mumbai (CC),NECC,485.0,485.0,observed
2021-11-21,2021,11,21,Mysuru,NECC,455.0,455.0,observed
2021-11-21,2021,11,21,Namakkal,NECC,465.0,465.0,observed
2021-11-21,2021,11,21,Pune,NECC,485.0,485.0,observed
2021-11-21,2021,11,21,Raipur,NECC,460.0,460.0,observed
2021-11-21,2021,11,21,Surat,NECC,480.0,480.0,observed
2021-11-21,2021,11,21,Vijayawada,NECC,446.0,446.0,observed
2021-11-21,2021,11,21,Vizag,NECC,436.0,436.0,observed
2021-11-21,2021,11,21,W.Godavari,NECC,436.0,436.0,observed
2021-11-21,2021,11,21,Warangal,NECC,422.0,422.0,observed
2021-11-21,2021,11,21,Allahabad (CC),PREVAILING,495.0,495.0,observed
2021-11-21,2021,11,21,Bhopal,PREVAILING,465.0,465.0,observed
2021-11-21,2021,11,21,Indore (CC),PREVAILING,460.0,460.0,observed
2021-11-21,2021,11,21,Jabalpur,PREVAILING,NA,535.0,previous_price
2021-11-21,2021,11,21,Kanpur (CC),PREVAILING,500.0,500.0,observed
2021-11-21,2021,11,21,Luknow (CC),PREVAILING,540.0,540.0,observed
2021-11-21,2021,11,21,Muzaffurpur (CC),PREVAILING,533.0,533.0,observed
2021-11-21,2021,11,21,Nagpur,PREVAILING,460.0,460.0,observed
2021-11-21,2021,11,21,Patna,PREVAILING,514.0,514.0,observed
2021-11-21,2021,11,21,Ranchi  (CC),PREVAILING,524.0,524.0,observed
2021-11-21,2021,11,21,Varanasi (CC),PREVAILING,520.0,520.0,observed
2021-11-22,2021,11,22,Ahmedabad,NECC,475.0,475.0,observed
2021-11-22,2021,11,22,Ajmer,NECC,490.0,490.0,observed
2021-11-22,2021,11,22,Asansole,NECC,NA,420.0,previous_price
2021-11-22,2021,11,22,Barwala,NECC,490.0,490.0,observed
2021-11-22,2021,11,22,Bengaluru (CC),NECC,460.0,460.0,observed
2021-11-22,2021,11,22,Brahmapur (OD),NECC,454.0,454.0,observed
2021-11-22,2021,11,22,Burdwan (CC),NECC,NA,420.0,previous_price
2021-11-22,2021,11,22,Chennai (CC),NECC,490.0,490.0,observed
2021-11-22,2021,11,22,Chittoor,NECC,483.0,483.0,observed
2021-11-22,2021,11,22,Delhi (CC),NECC,510.0,510.0,observed
2021-11-22,2021,11,22,E.Godavari,NECC,436.0,436.0,observed
2021-11-22,2021,11,22,Hospet,NECC,420.0,420.0,observed
2021-11-22,2021,11,22,Hyderabad,NECC,422.0,422.0,observed
2021-11-22,2021,11,22,Jabalpur,NECC,459.0,459.0,observed
2021-11-22,2021,11,22,Kolkata (WB),NECC,505.0,505.0,observed
2021-11-22,2021,11,22,Ludhiana,NECC,484.0,484.0,observed
2021-11-22,2021,11,22,Midnapur (KOL),NECC,NA,420.0,previous_price
2021-11-22,2021,11,22,Mumbai (CC),NECC,485.0,485.0,observed
2021-11-22,2021,11,22,Mysuru,NECC,455.0,455.0,observed
2021-11-22,2021,11,22,Namakkal,NECC,450.0,450.0,observed
2021-11-22,2021,11,22,Pune,NECC,480.0,480.0,observed
2021-11-22,2021,11,22,Raipur,NECC,460.0,460.0,observed
2021-11-22,2021,11,22,Surat,NECC,480.0,480.0,observed
2021-11-22,2021,11,22,Vijayawada,NECC,446.0,446.0,observed
2021-11-22,2021,11,22,Vizag,NECC,436.0,436.0,observed
2021-11-22,2021,11,22,W.Godavari,NECC,436.0,436.0,observed
2021-11-22,2021,11,22,Warangal,NECC,424.0,424.0,observed
2021-11-22,2021,11,22,Allahabad (CC),PREVAILING,490.0,490.0,observed
2021-11-22,2021,11,22,Bhopal,PREVAILING,470.0,470.0,observed
2021-11-22,2021,11,22,Indore (CC),PREVAILING,445.0,445.0,observed
2021-11-22,2021,11,22,Jabalpur,PREVAILING,NA,535.0,previous_price
2021-11-22,2021,11,22,Kanpur (CC),PREVAILING,500.0,500.0,observed
2021-11-22,2021,11,22,Luknow (CC),PREVAILING,540.0,540.0,observed
2021-11-22,2021,11,22,Muzaffurpur (CC),PREVAILING,533.0,533.0,observed
2021-11-22,2021,11,22,Nagpur,PREVAILING,460.0,460.0,observed
2021-11-22,2021,11,22,Patna,PREVAILING,514.0,514.0,observed
2021-11-22,2021,11,22,Ranchi  (CC),PREVAILING,524.0,524.0,observed
2021-11-22,2021,11,22,Varanasi (CC),PREVAILING,520.0,520.0,observed
2021-11-23,2021,11,23,Ahmedabad,NECC,477.0,477.0,observed
2021-11-23,2021,11,23,Ajmer,NECC,493.0,493.0,observed
2021-11-23,2021,11,23,Asansole,NECC,NA,420.0,previous_price
2021-11-23,2021,11,23,Barwala,NECC,490.0,490.0,observed
2021-11-23,2021,11,23,Bengaluru (CC),NECC,450.0,450.0,observed
2021-11-23,2021,11,23,Brahmapur (OD),NECC,457.0,457.0,observed
2021-11-23,2021,11,23,Burdwan (CC),NECC,NA,420.0,previous_price
2021-11-23,2021,11,23,Chennai (CC),NECC,470.0,470.0,observed
2021-11-23,2021,11,23,Chittoor,NECC,463.0,463.0,observed
2021-11-23,2021,11,23,Delhi (CC),NECC,515.0,515.0,observed
2021-11-23,2021,11,23,E.Godavari,NECC,438.0,438.0,observed
2021-11-23,2021,11,23,Hospet,NECC,410.0,410.0,observed
2021-11-23,2021,11,23,Hyderabad,NECC,426.0,426.0,observed
2021-11-23,2021,11,23,Jabalpur,NECC,461.0,461.0,observed
2021-11-23,2021,11,23,Kolkata (WB),NECC,507.0,507.0,observed
2021-11-23,2021,11,23,Ludhiana,NECC,491.0,491.0,observed
2021-11-23,2021,11,23,Midnapur (KOL),NECC,NA,420.0,previous_price
2021-11-23,2021,11,23,Mumbai (CC),NECC,487.0,487.0,observed
2021-11-23,2021,11,23,Mysuru,NECC,450.0,450.0,observed
2021-11-23,2021,11,23,Namakkal,NECC,450.0,450.0,observed
2021-11-23,2021,11,23,Pune,NECC,482.0,482.0,observed
2021-11-23,2021,11,23,Raipur,NECC,460.0,460.0,observed
2021-11-23,2021,11,23,Surat,NECC,482.0,482.0,observed
2021-11-23,2021,11,23,Vijayawada,NECC,448.0,448.0,observed
2021-11-23,2021,11,23,Vizag,NECC,438.0,438.0,observed
2021-11-23,2021,11,23,W.Godavari,NECC,438.0,438.0,observed
2021-11-23,2021,11,23,Warangal,NECC,428.0,428.0,observed
2021-11-23,2021,11,23,Allahabad (CC),PREVAILING,500.0,500.0,observed
2021-11-23,2021,11,23,Bhopal,PREVAILING,470.0,470.0,observed
2021-11-23,2021,11,23,Indore (CC),PREVAILING,445.0,445.0,observed
2021-11-23,2021,11,23,Jabalpur,PREVAILING,NA,535.0,previous_price
2021-11-23,2021,11,23,Kanpur (CC),PREVAILING,500.0,500.0,observed
2021-11-23,2021,11,23,Luknow (CC),PREVAILING,540.0,540.0,observed
2021-11-23,2021,11,23,Muzaffurpur (CC),PREVAILING,538.0,538.0,observed
2021-11-23,2021,11,23,Nagpur,PREVAILING,468.0,468.0,observed
2021-11-23,2021,11,23,Patna,PREVAILING,519.0,519.0,observed
2021-11-23,2021,11,23,Ranchi  (CC),PREVAILING,533.0,533.0,observed
2021-11-23,2021,11,23,Varanasi (CC),PREVAILING,520.0,520.0,observed
2021-11-24,2021,11,24,Ahmedabad,NECC,480.0,480.0,observed
2021-11-24,2021,11,24,Ajmer,NECC,493.0,493.0,observed
2021-11-24,2021,11,24,Asansole,NECC,NA,420.0,previous_price
2021-11-24,2021,11,24,Barwala,NECC,490.0,490.0,observed
2021-11-24,2021,11,24,Bengaluru (CC),NECC,455.0,455.0,observed
2021-11-24,2021,11,24,Brahmapur (OD),NECC,462.0,462.0,observed
2021-11-24,2021,11,24,Burdwan (CC),NECC,NA,420.0,previous_price
2021-11-24,2021,11,24,Chennai (CC),NECC,470.0,470.0,observed
2021-11-24,2021,11,24,Chittoor,NECC,463.0,463.0,observed
2021-11-24,2021,11,24,Delhi (CC),NECC,515.0,515.0,observed
2021-11-24,2021,11,24,E.Godavari,NECC,442.0,442.0,observed
2021-11-24,2021,11,24,Hospet,NECC,415.0,415.0,observed
2021-11-24,2021,11,24,Hyderabad,NECC,429.0,429.0,observed
2021-11-24,2021,11,24,Jabalpur,NECC,461.0,461.0,observed
2021-11-24,2021,11,24,Kolkata (WB),NECC,507.0,507.0,observed
2021-11-24,2021,11,24,Ludhiana,NECC,491.0,491.0,observed
2021-11-24,2021,11,24,Midnapur (KOL),NECC,NA,420.0,previous_price
2021-11-24,2021,11,24,Mumbai (CC),NECC,490.0,490.0,observed
2021-11-24,2021,11,24,Mysuru,NECC,452.0,452.0,observed
2021-11-24,2021,11,24,Namakkal,NECC,450.0,450.0,observed
2021-11-24,2021,11,24,Pune,NECC,485.0,485.0,observed
2021-11-24,2021,11,24,Raipur,NECC,462.0,462.0,observed
2021-11-24,2021,11,24,Surat,NECC,485.0,485.0,observed
2021-11-24,2021,11,24,Vijayawada,NECC,452.0,452.0,observed
2021-11-24,2021,11,24,Vizag,NECC,438.0,438.0,observed
2021-11-24,2021,11,24,W.Godavari,NECC,442.0,442.0,observed
2021-11-24,2021,11,24,Warangal,NECC,431.0,431.0,observed
2021-11-24,2021,11,24,Allahabad (CC),PREVAILING,505.0,505.0,observed
2021-11-24,2021,11,24,Bhopal,PREVAILING,470.0,470.0,observed
2021-11-24,2021,11,24,Indore (CC),PREVAILING,445.0,445.0,observed
2021-11-24,2021,11,24,Jabalpur,PREVAILING,NA,535.0,previous_price
2021-11-24,2021,11,24,Kanpur (CC),PREVAILING,500.0,500.0,observed
2021-11-24,2021,11,24,Luknow (CC),PREVAILING,540.0,540.0,observed
2021-11-24,2021,11,24,Muzaffurpur (CC),PREVAILING,538.0,538.0,observed
2021-11-24,2021,11,24,Nagpur,PREVAILING,468.0,468.0,observed
2021-11-24,2021,11,24,Patna,PREVAILING,524.0,524.0,observed
2021-11-24,2021,11,24,Ranchi  (CC),PREVAILING,533.0,533.0,observed
2021-11-24,2021,11,24,Varanasi (CC),PREVAILING,527.0,527.0,observed
2021-11-25,2021,11,25,Ahmedabad,NECC,482.0,482.0,observed
2021-11-25,2021,11,25,Ajmer,NECC,493.0,493.0,observed
2021-11-25,2021,11,25,Asansole,NECC,NA,420.0,previous_price
2021-11-25,2021,11,25,Barwala,NECC,490.0,490.0,observed
2021-11-25,2021,11,25,Bengaluru (CC),NECC,460.0,460.0,observed
2021-11-25,2021,11,25,Brahmapur (OD),NECC,464.0,464.0,observed
2021-11-25,2021,11,25,Burdwan (CC),NECC,NA,420.0,previous_price
2021-11-25,2021,11,25,Chennai (CC),NECC,470.0,470.0,observed
2021-11-25,2021,11,25,Chittoor,NECC,463.0,463.0,observed
2021-11-25,2021,11,25,Delhi (CC),NECC,515.0,515.0,observed
2021-11-25,2021,11,25,E.Godavari,NECC,444.0,444.0,observed
2021-11-25,2021,11,25,Hospet,NECC,420.0,420.0,observed
2021-11-25,2021,11,25,Hyderabad,NECC,432.0,432.0,observed
2021-11-25,2021,11,25,Jabalpur,NECC,461.0,461.0,observed
2021-11-25,2021,11,25,Kolkata (WB),NECC,507.0,507.0,observed
2021-11-25,2021,11,25,Ludhiana,NECC,491.0,491.0,observed
2021-11-25,2021,11,25,Midnapur (KOL),NECC,NA,420.0,previous_price
2021-11-25,2021,11,25,Mumbai (CC),NECC,494.0,494.0,observed
2021-11-25,2021,11,25,Mysuru,NECC,457.0,457.0,observed
2021-11-25,2021,11,25,Namakkal,NECC,450.0,450.0,observed
2021-11-25,2021,11,25,Pune,NECC,487.0,487.0,observed
2021-11-25,2021,11,25,Raipur,NECC,464.0,464.0,observed
2021-11-25,2021,11,25,Surat,NECC,487.0,487.0,observed
2021-11-25,2021,11,25,Vijayawada,NECC,454.0,454.0,observed
2021-11-25,2021,11,25,Vizag,NECC,440.0,440.0,observed
2021-11-25,2021,11,25,W.Godavari,NECC,444.0,444.0,observed
2021-11-25,2021,11,25,Warangal,NECC,434.0,434.0,observed
2021-11-25,2021,11,25,Allahabad (CC),PREVAILING,505.0,505.0,observed
2021-11-25,2021,11,25,Bhopal,PREVAILING,470.0,470.0,observed
2021-11-25,2021,11,25,Indore (CC),PREVAILING,450.0,450.0,observed
2021-11-25,2021,11,25,Jabalpur,PREVAILING,NA,535.0,previous_price
2021-11-25,2021,11,25,Kanpur (CC),PREVAILING,500.0,500.0,observed
2021-11-25,2021,11,25,Luknow (CC),PREVAILING,540.0,540.0,observed
2021-11-25,2021,11,25,Muzaffurpur (CC),PREVAILING,538.0,538.0,observed
2021-11-25,2021,11,25,Nagpur,PREVAILING,468.0,468.0,observed
2021-11-25,2021,11,25,Patna,PREVAILING,524.0,524.0,observed
2021-11-25,2021,11,25,Ranchi  (CC),PREVAILING,533.0,533.0,observed
2021-11-25,2021,11,25,Varanasi (CC),PREVAILING,527.0,527.0,observed
2021-11-26,2021,11,26,Ahmedabad,NECC,484.0,484.0,observed
2021-11-26,2021,11,26,Ajmer,NECC,485.0,485.0,observed
2021-11-26,2021,11,26,Asansole,NECC,NA,420.0,previous_price
2021-11-26,2021,11,26,Barwala,NECC,490.0,490.0,observed
